Student_ID,Age,Gender,Study_Hours_Per_Day,Attendance_Percentage,Assignments_Completed,Previous_Exam_Score,Internet_Usage_Hours,Sleep_Hours,Extra_Curricular,Family_Income,Teacher_Rating,Performance_Level
18218,18,Male,7.0,73.2,0,63.4,7.1,7.8,Yes,Medium,2.1,Medium
18219,16,Male,3.0,64.4,12,62.3,1.9,5.3,Yes,Low,1.7,Medium
18220,20,Female,0.5,52.3,6,77.9,11.1,8.8,Yes,Low,4.9,Medium
18221,16,Female,8.2,72.5,17,74.4,9.5,9.3,Yes,Medium,4.3,Excellent
18222,16,Female,8.3,78.9,7,46.7,9.8,9.5,Yes,Medium,3.8,High
18223,22,Female,9.2,68.5,5,75.1,8.6,7.7,No,Low,4.9,Excellent
18224,17,Female,9.7,63.0,14,90.1,2.8,9.6,Yes,High,4.2,Excellent
18225,23,Female,2.0,69.5,17,57.4,5.0,4.8,No,High,2.2,Medium
18226,21,Female,3.9,76.0,3,50.3,4.6,7.4,No,Medium,2.4,Medium
18227,19,Male,8.6,71.8,11,34.2,11.9,6.7,Yes,High,1.7,High
18228,24,Male,9.4,54.7,7,72.4,2.2,9.9,Yes,High,2.9,Excellent
18229,23,Male,0.6,72.8,4,82.9,7.1,4.5,No,Medium,4.2,Medium
18230,18,Male,4.2,86.0,1,97.7,9.5,6.4,No,Medium,4.5,High
18231,18,Male,1.6,91.0,17,72.8,5.5,5.0,No,Low,2.0,High
18232,19,Male,8.0,72.0,3,61.4,6.8,6.1,Yes,Medium,2.7,High
18233,24,Male,7.6,99.7,18,95.5,2.8,9.2,No,Medium,4.7,Excellent
18234,24,Female,7.7,92.1,20,42.5,3.3,5.4,Yes,High,1.6,Excellent
18235,20,Female,4.2,60.8,20,79.6,8.6,7.0,No,Low,1.8,High
18236,24,Female,4.4,72.8,7,52.9,9.0,5.2,No,Medium,1.0,Medium
18237,21,Female,3.0,64.8,0,90.3,7.1,9.9,No,High,4.6,Medium
18238,23,Male,3.9,77.5,11,82.2,11.0,4.5,Yes,Medium,2.8,High
18239,23,Male,9.8,61.2,5,53.4,5.1,9.1,Yes,Medium,1.4,High
18240,22,Male,0.9,51.8,19,84.2,9.0,9.6,Yes,Medium,2.2,Medium
18241,19,Male,3.6,95.2,6,92.3,9.0,8.7,Yes,Low,3.0,High
18242,19,Female,8.0,76.0,10,47.7,6.1,6.2,No,Medium,1.6,High
18243,21,Female,4.1,95.7,8,70.0,10.1,6.4,Yes,Low,1.7,Medium
18244,24,Female,9.5,55.9,7,59.4,6.8,4.2,Yes,High,4.9,High
18245,22,Female,3.7,57.6,16,94.8,7.9,5.2,Yes,High,3.6,High
18246,20,Male,8.6,61.3,10,98.1,1.5,9.6,Yes,Medium,2.3,Excellent
18247,20,Male,8.2,72.9,15,37.3,8.6,8.4,No,Low,1.3,High
18248,23,Female,0.6,94.0,8,68.4,8.2,7.3,No,High,4.9,Medium
18249,21,Female,4.3,82.5,11,67.2,11.0,9.9,No,Low,1.4,Medium
18250,16,Female,3.2,52.8,3,90.8,2.5,8.6,No,High,1.9,Medium
18251,16,Female,5.1,70.4,2,84.5,3.1,7.7,No,Low,1.4,High
18252,24,Female,4.9,86.2,11,50.1,6.3,7.1,No,Low,2.4,High
18253,23,Female,9.1,66.1,17,66.5,4.8,6.8,Yes,Medium,4.0,Excellent
18254,21,Male,2.2,74.6,3,56.5,2.5,9.1,Yes,Medium,4.6,Medium
18255,16,Male,2.2,85.6,15,54.7,2.7,6.9,No,Medium,1.6,Medium
18256,17,Female,1.5,98.2,6,81.2,8.9,6.6,Yes,High,1.4,Medium
18257,18,Male,7.5,66.7,9,72.0,9.2,5.4,No,Low,3.1,High
18258,18,Male,9.2,87.2,0,43.9,10.8,7.8,No,Low,3.7,High
18259,17,Male,4.0,87.4,13,73.4,4.4,4.2,No,Medium,4.4,High
18260,17,Female,1.1,77.1,17,62.5,6.0,5.5,Yes,Medium,1.4,Medium
18261,21,Male,2.0,90.7,0,53.9,2.5,7.2,Yes,Low,2.6,Medium
18262,22,Male,1.5,76.8,6,34.7,2.4,5.9,Yes,Medium,3.6,Medium
18263,19,Male,6.1,81.2,17,95.0,1.1,7.1,Yes,Low,1.4,Excellent
18264,16,Male,3.2,91.9,16,90.3,2.9,5.4,Yes,Low,4.4,Excellent
18265,21,Male,9.0,73.8,10,51.2,4.1,9.2,Yes,Medium,4.5,Excellent
18266,22,Male,2.0,73.9,1,68.9,7.2,4.7,Yes,Low,2.1,Medium
18267,19,Male,9.3,79.6,7,90.5,7.8,5.3,No,Medium,2.7,Excellent
18268,21,Female,3.7,90.2,4,66.4,7.0,6.8,No,Medium,4.0,Medium
18269,24,Male,8.7,56.4,3,39.9,1.4,6.6,No,Low,3.8,High
18270,19,Male,9.5,88.6,2,63.2,6.7,8.0,No,High,2.5,High
18271,19,Male,9.9,64.7,10,52.0,6.0,8.2,Yes,Medium,2.6,High
18272,20,Female,8.1,53.6,20,62.0,9.5,7.9,No,High,3.3,High
18273,18,Male,1.5,89.6,14,89.4,11.0,7.8,No,Medium,3.3,High
18274,17,Female,1.0,57.3,6,58.6,8.3,6.7,Yes,Medium,4.6,Medium
18275,24,Male,7.5,60.7,2,86.0,8.8,6.7,No,Medium,2.3,High
18276,16,Female,9.0,85.3,16,46.3,5.3,4.5,No,Medium,1.4,Excellent
18277,20,Female,2.1,78.2,19,71.6,7.5,4.0,No,Low,2.7,High
18278,20,Female,9.4,96.0,16,59.8,7.0,9.1,No,Low,1.3,Excellent
18279,23,Male,6.3,97.7,19,98.1,11.7,4.1,Yes,Low,3.9,Excellent
18280,21,Female,1.7,65.7,10,30.1,9.1,9.4,Yes,Low,3.6,Low
18281,21,Male,2.1,66.2,17,55.5,4.0,5.3,No,Medium,2.9,Medium
18282,21,Male,1.1,60.5,5,86.9,10.8,7.4,No,Low,3.9,Medium
18283,19,Male,1.9,75.9,13,57.4,6.9,9.6,Yes,Low,3.6,Medium
18284,16,Female,7.5,68.9,4,45.2,2.7,6.3,No,High,4.7,High
18285,18,Male,2.6,50.7,14,89.7,10.2,8.8,Yes,Medium,4.5,High
18286,21,Female,5.8,69.7,1,71.4,6.8,7.5,Yes,High,3.2,Medium
18287,20,Male,7.4,53.1,18,69.0,1.9,6.6,Yes,High,3.2,Excellent
18288,16,Male,9.0,90.0,14,58.1,5.3,5.0,No,High,4.6,Excellent
18289,20,Male,6.1,96.4,8,41.0,6.4,5.0,Yes,Low,3.4,High
18290,17,Male,5.9,64.8,4,70.3,4.0,5.9,Yes,Low,1.1,Medium
18291,16,Male,9.2,82.5,1,65.4,4.2,9.4,Yes,Medium,3.5,High
18292,19,Male,3.3,54.4,0,58.1,2.4,5.1,Yes,High,1.2,Low
18293,21,Male,2.4,68.2,20,35.4,8.8,8.7,No,High,4.1,Medium
18294,22,Female,8.8,78.8,2,75.6,1.6,4.7,Yes,Medium,2.7,High
18295,24,Male,1.2,55.2,4,74.2,4.1,8.9,No,Low,4.3,Medium
18296,20,Male,2.3,68.9,19,69.1,3.3,4.4,Yes,Low,3.9,High
18297,23,Female,4.4,97.8,15,39.2,5.9,5.3,Yes,High,4.0,High
18298,23,Female,3.9,58.3,5,51.2,9.6,5.4,Yes,Low,1.5,Low
18299,24,Female,7.2,81.0,7,62.9,4.3,8.9,Yes,Medium,2.8,High
18300,18,Male,1.4,91.7,2,81.4,10.6,7.5,No,High,5.0,Medium
18301,18,Female,5.0,88.6,11,45.6,10.5,7.8,Yes,Low,3.6,High
18302,24,Male,8.2,88.6,0,86.1,5.5,8.9,No,Medium,2.7,High
18303,22,Female,7.0,53.0,19,52.3,10.1,8.6,Yes,Low,3.7,High
18304,19,Male,6.5,98.7,13,76.6,4.3,4.1,Yes,Low,4.3,Excellent
18305,16,Female,2.8,86.4,10,95.6,3.8,5.9,Yes,Medium,4.4,High
18306,22,Male,4.2,97.7,19,80.0,10.6,5.7,No,Low,2.4,High
18307,21,Male,2.2,99.0,6,34.8,8.4,8.8,No,High,1.2,Low
18308,18,Male,5.3,67.9,3,56.3,3.7,4.1,No,Low,3.9,Medium
18309,20,Female,6.0,77.2,5,70.5,1.3,4.1,Yes,Medium,2.2,High
18310,18,Female,6.5,86.5,13,77.1,9.2,5.2,Yes,High,4.2,Excellent
18311,23,Female,8.8,92.5,9,54.1,4.4,5.4,Yes,High,1.4,High
18312,20,Female,1.1,98.5,3,60.0,2.1,5.0,No,Low,2.3,Medium
18313,21,Female,4.2,98.7,12,56.3,4.2,4.5,Yes,Medium,1.5,High
18314,17,Male,6.1,66.4,7,78.9,5.8,8.0,Yes,Medium,2.9,High
18315,23,Female,5.9,84.0,17,94.0,3.4,4.9,No,Low,2.0,Excellent
18316,24,Male,0.7,57.3,4,84.5,1.7,7.8,No,Medium,2.6,Medium
18317,18,Male,2.3,90.5,11,48.4,4.7,6.8,No,High,4.9,Medium
18318,21,Male,8.5,58.0,4,67.8,6.5,9.2,No,Low,2.7,High
18319,21,Male,5.4,94.5,6,63.5,9.7,5.6,Yes,Low,3.3,High
18320,17,Female,4.4,99.0,18,31.1,9.6,9.9,Yes,Low,1.4,Medium
18321,23,Female,9.1,54.3,13,95.7,2.8,7.3,Yes,Low,2.4,Excellent
18322,20,Female,1.2,75.6,10,62.6,6.2,9.8,No,Low,2.2,Medium
18323,23,Female,9.3,63.2,19,96.0,10.5,7.9,No,Medium,2.4,Excellent
18324,23,Female,0.8,73.5,20,76.5,1.6,5.4,No,Low,4.8,High
18325,18,Female,5.8,64.7,10,79.6,6.3,5.8,Yes,Low,1.0,High
18326,20,Male,5.8,53.3,2,59.9,6.5,5.0,No,Medium,1.3,Medium
18327,22,Female,6.6,69.7,12,90.1,10.1,6.6,No,Medium,3.0,High
18328,20,Male,0.8,60.2,5,43.0,6.5,6.0,No,Medium,4.4,Low
18329,21,Male,5.5,77.5,15,97.1,2.1,5.5,No,Medium,1.2,Excellent
18330,17,Male,1.6,84.0,5,73.1,8.6,5.2,Yes,Medium,4.1,Medium
18331,23,Male,2.0,70.3,5,53.3,7.3,9.0,Yes,High,4.9,Medium
18332,20,Female,2.5,60.2,20,81.8,6.1,9.0,Yes,Low,4.4,High
18333,21,Female,6.3,59.6,5,82.2,4.2,7.3,No,Low,4.8,High
18334,16,Male,4.2,50.1,12,84.2,1.8,7.6,No,Medium,3.6,High
18335,17,Female,1.3,85.1,7,50.5,11.1,6.5,No,High,3.5,Medium
18336,19,Male,3.2,62.7,16,31.8,10.3,7.8,No,Medium,4.9,Medium
18337,24,Male,1.2,98.5,1,92.2,11.3,8.7,No,Medium,2.4,Medium
18338,21,Male,6.8,87.4,5,85.8,11.3,6.9,Yes,Low,2.9,High
18339,23,Male,5.8,64.8,5,58.1,2.9,8.7,Yes,High,1.4,Medium
18340,17,Female,4.4,57.9,6,41.6,4.5,9.4,Yes,Medium,2.9,Medium
18341,20,Male,9.3,81.2,0,62.8,6.3,9.9,No,Low,4.5,High
18342,16,Female,5.4,93.2,7,51.4,5.5,9.8,Yes,Medium,3.4,High
18343,19,Male,8.9,79.2,2,43.6,11.6,5.5,No,Medium,3.4,High
18344,16,Female,6.0,50.5,3,64.0,4.2,7.7,Yes,Low,2.2,Medium
18345,24,Female,4.1,89.3,16,88.1,2.3,6.1,No,Low,1.1,High
18346,17,Female,5.6,98.2,2,70.7,6.1,8.2,Yes,High,3.3,High
18347,22,Male,1.9,52.4,1,64.1,6.6,5.2,Yes,Medium,2.5,Low
18348,18,Male,6.9,90.5,13,99.6,5.5,5.7,Yes,Medium,4.7,Excellent
18349,17,Female,9.8,85.9,5,83.2,9.7,9.8,Yes,Medium,2.0,Excellent
18350,19,Female,2.9,69.9,17,39.2,6.4,7.6,No,Low,1.2,Medium
18351,22,Male,3.6,81.7,1,59.2,4.4,5.2,Yes,Medium,4.8,Medium
18352,22,Female,4.4,57.9,11,62.5,6.4,6.4,No,Medium,3.8,Medium
18353,24,Female,5.1,86.0,4,72.7,10.9,6.1,Yes,Medium,2.0,Medium
18354,18,Female,7.3,79.1,9,77.7,10.5,5.4,Yes,Medium,2.7,High
18355,22,Male,1.8,54.3,14,52.8,8.2,4.4,No,Low,4.7,Medium
18356,21,Male,3.4,93.4,12,55.7,8.2,9.9,No,High,2.6,Medium
18357,22,Male,5.6,56.4,9,37.2,7.6,6.2,Yes,High,3.8,Medium
18358,22,Male,6.1,71.9,16,36.3,3.5,7.3,No,Low,1.5,High
18359,20,Male,5.6,56.6,12,83.1,7.8,6.4,No,High,2.4,High
18360,24,Male,4.6,82.3,6,94.8,7.6,8.3,Yes,High,2.2,High
18361,22,Female,7.3,86.9,3,43.8,7.3,8.5,Yes,Low,2.2,High
18362,22,Female,2.4,97.4,1,94.6,9.9,9.4,No,Medium,2.6,Medium
18363,18,Female,3.2,62.6,4,54.1,1.5,5.9,Yes,Medium,4.7,Medium
18364,16,Female,4.7,68.3,9,91.7,6.0,9.9,No,Medium,2.5,High
18365,20,Female,7.1,69.3,18,31.8,1.6,8.8,No,Low,1.5,High
18366,23,Female,1.3,54.9,8,36.3,9.8,5.1,No,Low,4.3,Low
18367,20,Male,1.6,90.4,1,60.4,3.6,7.0,No,High,2.7,Medium
18368,18,Female,7.9,54.1,20,89.4,5.0,6.0,Yes,Medium,4.8,Excellent
18369,24,Female,3.0,66.9,8,61.4,4.6,7.1,No,Medium,1.4,Medium
18370,17,Male,9.7,59.5,12,88.8,11.3,5.9,Yes,Medium,2.5,Excellent
18371,18,Male,9.6,83.2,0,53.9,4.7,5.5,Yes,Medium,2.8,High
18372,19,Female,7.0,95.3,14,39.3,1.6,8.5,Yes,Low,3.7,Excellent
18373,16,Female,7.3,87.3,12,94.8,1.4,7.1,No,Low,1.1,Excellent
18374,19,Female,6.7,88.7,13,35.4,3.4,7.3,No,Medium,4.3,High
18375,19,Male,2.2,53.9,10,79.5,2.0,6.5,No,Medium,2.4,Medium
18376,24,Male,5.3,86.9,1,91.8,9.7,9.5,No,Low,4.9,High
18377,23,Male,8.0,53.1,0,38.4,8.4,4.3,No,Medium,2.0,Medium
18378,17,Male,7.9,74.2,10,66.3,9.5,8.7,No,Low,2.1,High
18379,22,Female,9.0,84.6,20,33.7,6.9,8.8,No,Medium,3.8,Excellent
18380,21,Female,9.1,62.7,15,62.1,6.2,6.4,No,Medium,4.9,Excellent
18381,22,Female,3.0,84.1,4,85.1,5.0,4.4,No,Medium,3.5,High
18382,19,Male,7.4,94.0,18,51.3,9.9,8.7,Yes,Medium,3.6,Excellent
18383,20,Male,6.7,93.9,9,46.3,1.0,6.7,Yes,Medium,5.0,High
18384,21,Female,8.9,59.6,19,47.6,6.7,7.7,Yes,High,1.5,High
18385,24,Female,2.2,63.7,14,85.4,5.1,8.8,No,High,1.3,Medium
18386,17,Female,7.5,83.3,1,98.2,2.7,5.0,Yes,High,3.6,Excellent
18387,24,Male,4.5,92.1,2,46.0,8.8,6.2,No,Medium,1.5,Medium
18388,16,Female,4.2,72.8,13,34.8,3.9,8.2,Yes,Medium,1.4,Medium
18389,19,Male,0.8,96.1,16,38.8,5.6,6.1,Yes,Medium,2.9,Medium
18390,20,Female,9.6,78.7,6,74.0,4.2,6.2,Yes,Low,4.8,Excellent
18391,24,Female,6.9,63.1,13,77.3,7.7,8.5,No,Medium,3.6,High
18392,21,Male,6.1,51.0,9,61.5,1.1,8.5,Yes,Medium,1.6,High
18393,19,Male,2.9,90.4,15,35.6,8.2,7.6,Yes,Medium,2.8,Medium
18394,17,Male,6.8,54.6,13,95.0,5.5,6.5,Yes,Low,3.5,Excellent
18395,20,Female,9.5,53.9,13,95.1,8.9,6.3,No,High,4.1,Excellent
18396,23,Male,2.1,88.9,9,57.5,10.2,5.8,No,Low,4.2,Medium
18397,23,Female,9.8,51.6,14,87.5,6.7,4.5,No,Medium,2.6,Excellent
18398,21,Male,4.6,92.1,17,92.9,10.6,4.3,No,Medium,3.4,High
18399,16,Female,9.8,79.9,0,65.6,2.5,9.5,No,Medium,2.7,High
18400,23,Male,6.5,81.8,2,72.1,1.4,4.8,No,Low,1.4,High
18401,19,Male,3.6,96.9,8,81.3,10.7,7.7,Yes,Low,2.4,High
18402,17,Female,4.1,93.3,9,92.4,2.3,5.6,Yes,High,3.9,High
18403,16,Male,3.3,53.8,4,36.2,3.0,7.8,Yes,Low,2.0,Low
18404,22,Female,3.7,92.6,4,33.7,2.3,8.2,Yes,Medium,4.9,Medium
18405,17,Female,6.6,83.4,14,77.3,2.9,8.7,Yes,High,2.6,Excellent
18406,19,Female,0.7,65.8,3,33.3,10.9,4.5,No,Medium,1.3,Low
18407,19,Male,9.7,92.7,3,37.3,10.3,4.6,No,Low,2.7,High
18408,16,Female,7.8,51.2,17,59.6,3.9,8.8,No,Medium,1.5,High
18409,17,Male,9.4,91.9,6,42.8,8.8,9.6,Yes,High,4.9,High
18410,16,Male,7.3,81.0,19,92.9,9.7,5.5,No,Medium,4.2,Excellent
18411,21,Female,5.1,63.1,0,53.2,2.7,5.8,No,High,4.3,Medium
18412,18,Male,2.3,50.3,13,70.4,3.5,9.5,Yes,Medium,1.1,Medium
18413,16,Female,5.4,76.1,6,30.7,6.3,8.8,Yes,Medium,1.8,Medium
18414,23,Female,7.3,71.1,18,65.9,8.0,5.4,No,Medium,2.5,High
18415,19,Female,8.6,93.1,8,86.7,5.6,7.5,No,Low,4.2,Excellent
18416,22,Female,3.6,89.4,20,97.8,9.6,5.9,Yes,Medium,3.5,Excellent
18417,17,Female,5.3,79.5,11,77.5,11.9,6.7,No,Low,2.4,High
18418,21,Female,6.4,57.5,9,44.2,10.5,8.2,No,High,3.0,Medium
18419,21,Male,6.1,86.3,5,55.4,10.4,5.5,Yes,High,4.4,High
18420,22,Male,1.0,79.7,2,41.0,3.2,4.4,No,Medium,4.5,Medium
18421,16,Male,5.1,51.1,10,53.6,10.9,10.0,Yes,Medium,1.7,Medium
18422,16,Male,8.2,88.1,0,69.3,11.9,6.6,Yes,Medium,3.4,High
18423,17,Male,8.1,91.6,0,64.1,7.2,8.4,Yes,Medium,3.6,High
18424,17,Female,5.3,88.7,6,91.2,9.4,10.0,Yes,High,1.4,High
18425,20,Male,9.5,58.8,10,44.3,7.6,4.2,Yes,Low,1.4,High
18426,16,Female,8.3,75.1,9,60.4,11.9,6.7,Yes,High,4.0,High
18427,17,Male,7.5,76.4,1,74.2,7.7,4.1,Yes,Medium,2.6,High
18428,21,Male,5.4,96.7,6,98.7,6.2,7.9,No,Low,2.7,High
18429,18,Female,6.1,96.3,0,45.0,2.7,5.0,Yes,Medium,3.8,High
18430,19,Male,2.6,53.1,4,88.3,10.3,9.6,No,High,4.7,Medium
18431,16,Male,5.6,100.0,17,73.2,3.2,9.2,Yes,Low,2.5,Excellent
18432,20,Male,5.5,89.3,2,39.4,8.5,7.9,Yes,Low,4.1,Medium
18433,19,Female,2.4,68.8,4,84.9,3.7,5.0,Yes,Low,1.9,Medium
18434,23,Male,9.5,87.2,9,42.2,8.7,6.1,No,Low,2.7,High
18435,18,Female,2.8,68.8,4,79.0,1.5,9.9,No,Medium,1.2,Medium
18436,16,Male,1.5,96.8,17,46.8,2.9,5.9,No,Low,4.6,High
18437,20,Female,4.9,68.9,13,62.8,8.9,10.0,Yes,Low,5.0,High
18438,16,Male,7.0,88.3,3,84.8,7.5,8.9,No,Medium,3.9,High
18439,20,Female,2.4,57.8,6,74.4,7.1,7.2,Yes,Medium,4.8,Medium
18440,24,Female,2.2,92.6,18,81.8,2.0,9.1,No,Medium,2.4,High
18441,20,Male,3.0,81.0,19,86.2,10.5,9.8,No,Medium,3.8,High
18442,17,Male,3.4,90.4,6,32.4,8.0,5.7,No,Medium,1.2,Medium
18443,17,Male,2.8,70.9,10,63.6,7.4,4.7,No,Medium,2.9,Medium
18444,24,Female,5.0,67.3,16,99.0,11.6,4.5,Yes,High,4.2,High
18445,20,Male,0.7,76.6,13,85.7,7.1,7.7,Yes,Low,1.2,Medium
18446,23,Female,1.3,69.4,7,55.6,9.9,6.0,Yes,Medium,1.7,Low
18447,19,Male,7.4,75.7,18,50.0,3.4,6.3,No,Low,2.2,High
18448,17,Male,4.4,71.5,1,79.3,4.6,4.9,Yes,High,4.5,High
18449,19,Female,3.9,59.8,7,39.6,8.3,4.5,Yes,High,1.2,Low
18450,19,Male,0.6,98.8,10,91.8,7.9,5.9,Yes,High,2.6,Medium
18451,24,Male,3.3,50.8,18,35.7,2.0,5.0,No,Low,1.5,Medium
18452,21,Male,8.3,96.3,5,69.1,1.6,4.4,Yes,High,1.0,High
18453,21,Female,3.7,91.4,10,89.3,3.3,4.2,Yes,Low,3.4,High
18454,20,Female,9.7,71.0,16,80.4,6.9,4.4,Yes,High,3.6,Excellent
18455,21,Female,4.2,66.1,15,64.0,9.5,8.3,Yes,High,4.8,High
18456,16,Female,4.9,58.2,19,46.1,5.3,7.7,No,Medium,3.3,High
18457,20,Male,8.1,56.7,8,72.0,3.8,8.2,No,Low,3.6,High
18458,21,Male,9.8,77.5,12,97.6,7.5,8.9,Yes,Low,3.4,Excellent
18459,23,Male,4.0,55.3,6,36.7,2.1,7.7,No,High,2.4,Medium
18460,19,Female,1.6,73.8,15,32.2,2.9,6.9,Yes,High,1.5,Medium
18461,20,Male,5.5,90.7,3,59.4,6.0,8.9,No,Medium,1.7,Medium
18462,19,Female,6.1,87.9,10,71.4,11.6,7.8,Yes,Medium,4.6,High
18463,22,Male,9.6,56.6,18,55.1,4.6,8.2,No,Medium,3.0,Excellent
18464,21,Female,4.4,98.1,13,80.2,10.4,6.6,No,Low,4.1,High
18465,19,Female,1.4,64.3,14,66.6,11.7,6.7,Yes,Medium,2.1,Medium
18466,21,Male,6.7,85.3,7,54.3,10.0,6.7,No,Medium,4.8,High
18467,19,Female,0.7,65.0,11,85.6,5.9,5.7,Yes,Medium,3.6,Medium
18468,23,Female,4.5,80.9,10,37.0,9.9,7.7,No,Medium,4.7,Medium
18469,18,Male,4.4,78.6,5,32.8,1.5,6.6,Yes,Low,2.0,Medium
18470,23,Female,2.9,58.9,12,34.0,10.5,4.3,No,Medium,1.8,Low
18471,17,Female,9.7,82.6,17,87.0,6.4,8.2,Yes,Low,2.5,Excellent
18472,21,Male,4.3,66.3,2,85.9,6.0,7.0,No,Medium,4.8,High
18473,23,Female,9.0,80.6,19,88.2,9.1,5.1,Yes,Low,4.1,Excellent
18474,16,Female,5.4,77.1,1,49.9,11.2,4.3,Yes,Medium,4.3,Medium
18475,21,Female,8.3,92.1,2,64.4,3.8,5.1,No,Low,4.8,Excellent
18476,24,Male,4.8,60.7,7,52.4,5.7,7.1,Yes,Low,2.0,Medium
18477,17,Male,9.9,57.6,2,71.1,8.2,4.4,Yes,Medium,4.8,High
18478,16,Male,6.6,92.7,9,89.2,7.7,7.7,No,Medium,3.3,Excellent
18479,17,Male,2.0,72.2,6,31.4,3.6,5.6,No,High,4.2,Medium
18480,20,Female,0.6,89.1,8,69.9,1.2,9.8,Yes,Low,4.5,Medium
18481,21,Male,9.3,98.0,20,44.1,2.8,8.7,Yes,Low,2.7,Excellent
18482,16,Male,7.0,77.2,17,90.9,1.4,4.7,No,High,1.8,Excellent
18483,22,Male,1.5,65.0,15,97.0,1.7,8.3,Yes,Low,3.5,High
18484,19,Male,7.6,89.7,16,88.0,3.7,9.0,Yes,Medium,1.3,Excellent
18485,24,Female,2.7,96.5,19,32.4,9.0,9.2,No,Low,3.7,Medium
18486,21,Female,8.2,62.3,6,51.2,3.8,7.3,No,Medium,4.1,High
18487,24,Male,6.3,84.4,18,46.1,3.5,9.2,No,Medium,4.3,Excellent
18488,16,Female,1.7,89.0,4,87.8,8.0,8.6,No,Medium,2.7,Medium
18489,19,Male,1.2,51.3,14,31.3,7.2,7.4,No,Low,1.6,Low
18490,17,Male,4.9,79.6,1,94.6,6.6,6.5,Yes,Low,1.6,High
18491,21,Female,9.4,81.7,14,71.1,8.1,4.0,No,Low,2.3,Excellent
18492,19,Female,5.9,81.8,20,82.1,4.9,7.7,Yes,Medium,4.5,Excellent
18493,24,Female,7.7,54.2,4,61.9,1.2,5.5,Yes,High,4.7,High
18494,18,Female,5.0,51.1,13,79.5,5.7,5.4,Yes,Low,2.2,High
18495,16,Female,4.1,64.7,18,53.4,5.0,4.9,Yes,Medium,4.2,High
18496,16,Female,8.3,67.9,1,76.2,9.5,8.1,Yes,Low,2.6,High
18497,24,Male,4.9,57.2,19,60.2,2.0,8.1,Yes,Low,2.2,High
18498,24,Female,1.8,75.5,20,95.2,9.6,6.5,No,Medium,4.0,High
18499,20,Male,3.1,61.4,18,95.1,8.8,6.8,No,Medium,2.4,High
18500,17,Male,5.8,66.9,5,69.9,4.7,8.6,Yes,Medium,1.7,High
18501,24,Male,4.3,64.6,20,84.1,7.9,4.9,Yes,Medium,3.2,High
18502,23,Male,4.0,88.6,18,82.0,6.8,5.4,No,High,3.6,High
18503,21,Male,6.9,93.9,9,79.4,3.3,9.7,No,High,3.8,Excellent
18504,22,Female,6.5,64.9,15,98.2,10.9,10.0,No,Medium,2.5,High
18505,21,Female,3.5,68.8,16,91.4,3.1,7.1,Yes,Medium,3.1,High
18506,20,Male,3.9,90.8,9,82.2,2.5,6.8,Yes,Medium,3.7,High
18507,19,Male,7.6,88.0,12,35.5,5.5,4.5,No,Medium,3.0,High
18508,22,Female,9.3,85.4,12,54.9,9.2,8.0,No,Medium,2.2,High
18509,19,Male,3.6,85.4,13,54.0,3.4,6.8,No,Low,3.7,High
18510,24,Female,3.3,64.9,18,65.9,10.5,7.2,No,High,3.2,Medium
18511,20,Female,3.0,96.8,18,90.0,7.4,9.6,Yes,Medium,4.1,High
18512,23,Female,1.8,90.5,4,77.0,3.1,9.5,No,Medium,4.5,High
18513,21,Male,4.1,60.6,8,84.0,7.0,9.5,No,High,5.0,High
18514,19,Male,5.4,83.1,14,32.9,3.6,4.6,No,Low,4.8,High
18515,18,Male,5.6,57.7,11,33.7,3.2,6.3,Yes,Low,3.9,Medium
18516,21,Male,7.1,78.9,3,95.0,2.7,8.0,No,Medium,3.3,Excellent
18517,16,Male,1.0,64.5,17,44.7,7.5,4.8,No,Medium,4.8,Medium
18518,17,Male,5.8,55.3,0,85.6,1.1,9.6,No,High,4.9,High
18519,22,Male,2.9,80.2,11,68.4,11.5,7.5,No,Medium,5.0,Medium
18520,19,Male,2.8,94.2,8,54.5,1.3,7.6,No,Medium,4.0,High
18521,20,Female,8.0,57.0,3,83.4,11.2,4.8,Yes,Medium,4.5,High
18522,16,Male,2.0,95.0,5,97.5,4.7,4.1,No,High,2.1,High
18523,17,Female,3.6,56.4,1,48.1,7.3,7.9,Yes,Medium,4.9,Medium
18524,19,Female,6.6,87.1,10,54.7,6.5,5.3,Yes,High,2.2,High
18525,23,Female,6.6,99.5,10,50.5,4.4,8.9,Yes,Medium,1.5,High
18526,19,Male,1.0,54.7,4,75.1,4.4,4.3,No,High,3.5,Medium
18527,18,Male,1.2,60.6,5,80.7,2.5,5.0,No,Low,3.3,Medium
18528,18,Male,6.7,73.2,0,63.5,4.7,8.7,No,Medium,1.5,Medium
18529,20,Female,9.6,86.9,2,45.0,8.0,4.1,No,High,1.4,High
18530,18,Male,10.0,94.9,20,52.5,7.5,5.4,No,Low,2.8,Excellent
18531,23,Male,9.9,86.5,8,82.3,10.4,8.4,No,Low,4.6,Excellent
18532,20,Female,3.8,88.6,0,91.9,3.5,8.2,Yes,Medium,3.4,High
18533,22,Male,2.8,72.6,12,65.6,2.8,5.2,No,Medium,1.9,Medium
18534,23,Female,1.4,67.8,16,47.4,9.8,8.8,Yes,Medium,1.8,Medium
18535,20,Female,3.6,75.4,15,76.6,9.9,6.5,Yes,Medium,1.3,Medium
18536,23,Female,3.1,82.5,11,74.8,9.0,8.2,No,Medium,1.3,Medium
